可观 [kě guān],<ruby>可<rt>kě</rt></ruby><ruby>观<rt>guān</rt></ruby>,可观,可觀,kě guān,['ㄎㄜˇ ㄍㄨㄢ'],considerable; impressive,['ㄎㄜˇ ㄍㄨㄢ'],
齐全 [qí quán],<ruby>齐<rt>qí</rt></ruby><ruby>全<rt>quán</rt></ruby>,齐全,齊全,qí quán,['ㄑㄧˊ ㄑㄩㄢˊ'],complete,['ㄑㄧˊ ㄑㄩㄢˊ'],
陶瓷 [táo cí],<ruby>陶<rt>táo</rt></ruby><ruby>瓷<rt>cí</rt></ruby>,陶瓷,陶瓷,táo cí,['ㄊㄠˊ ㄘˊ'],ceramics; pottery and porcelain,['ㄊㄠˊ ㄘˊ'],
诚挚 [chéng zhì],<ruby>诚<rt>chéng</rt></ruby><ruby>挚<rt>zhì</rt></ruby>,诚挚,誠摯,chéng zhì,['ㄔㄥˊ ㄓˋ'],sincere; cordial; earnest,['ㄔㄥˊ ㄓˋ'],
胆怯 [dǎn qiè],<ruby>胆<rt>dǎn</rt></ruby><ruby>怯<rt>qiè</rt></ruby>,胆怯,膽怯,dǎn qiè,['ㄉㄢˇ ㄑㄧㄝˋ'],timid; coward,['ㄉㄢˇ ㄑㄧㄝˋ'],
未免 [wèi miǎn],<ruby>未<rt>wèi</rt></ruby><ruby>免<rt>miǎn</rt></ruby>,未免,未免,wèi miǎn,['ㄨㄟˋ ㄇㄧㄢˇ'],(of something that one finds has gone too far); rather a bit too,['ㄨㄟˋ ㄇㄧㄢˇ'],
指南针 [zhǐ nán zhēn],<ruby>指<rt>zhǐ</rt></ruby><ruby>南<rt>nán</rt></ruby><ruby>针<rt>zhēn</rt></ruby>,指南针,指南針,zhǐ nán zhēn,['ㄓˇ ㄋㄢˊ ㄓㄣ'],compass,['ㄓˇ ㄋㄢˊ ㄓㄣ'],
巢穴 [cháo xué],<ruby>巢<rt>cháo</rt></ruby><ruby>穴<rt>xué</rt></ruby>,巢穴,巢穴,cháo xué,['ㄔㄠˊ ㄒㄩㄝˊ'],lair; nest; den; hideout,['ㄔㄠˊ ㄒㄩㄝˊ'],
局部 [jú bù],<ruby>局<rt>jú</rt></ruby><ruby>部<rt>bù</rt></ruby>,局部,局部,jú bù,['ㄐㄩˊ ㄅㄨˋ'],part; local,['ㄐㄩˊ ㄅㄨˋ'],
公式 [gōng shì],<ruby>公<rt>gōng</rt></ruby><ruby>式<rt>shì</rt></ruby>,公式,公式,gōng shì,['ㄍㄨㄥ ㄕˋ'],formula,['ㄍㄨㄥ ㄕˋ'],
雕刻 [diāo kè],<ruby>雕<rt>diāo</rt></ruby><ruby>刻<rt>kè</rt></ruby>,雕刻,雕刻,diāo kè,['ㄉㄧㄠ ㄎㄜˋ'],carve; engrave; sculpt,['ㄉㄧㄠ ㄎㄜˋ'],
阶层 [jiē céng],<ruby>阶<rt>jiē</rt></ruby><ruby>层<rt>céng</rt></ruby>,阶层,階層,jiē céng,['ㄐㄧㄝ ㄘㄥˊ'],hierarchy,['ㄐㄧㄝ ㄘㄥˊ'],
规章 [guī zhāng],<ruby>规<rt>guī</rt></ruby><ruby>章<rt>zhāng</rt></ruby>,规章,規章,guī zhāng,['ㄍㄨㄟ ㄓㄤ'],regulations; rule,['ㄍㄨㄟ ㄓㄤ'],
腐朽 [fǔ xiǔ],<ruby>腐<rt>fǔ</rt></ruby><ruby>朽<rt>xiǔ</rt></ruby>,腐朽,腐朽,fǔ xiǔ,['ㄈㄨˇ ㄒㄧㄡˇ'],rotten; decayed; decadent; degenerate,['ㄈㄨˇ ㄒㄧㄡˇ'],
来历 [lái lì],<ruby>来<rt>lái</rt></ruby><ruby>历<rt>lì</rt></ruby>,来历,來歷,lái lì,['ㄌㄞˊ ㄌㄧˋ'],history; antecedents; origin,['ㄌㄞˊ ㄌㄧˋ'],
搓 [cuō],<ruby>搓<rt>cuō</rt></ruby>,搓,搓,cuō,['ㄘㄨㄛ'],rub or roll between the hands or fingers; to twist,['ㄘㄨㄛ'],
悬念 [xuán niàn],<ruby>悬<rt>xuán</rt></ruby><ruby>念<rt>niàn</rt></ruby>,悬念,懸念,xuán niàn,['ㄒㄩㄢˊ ㄋㄧㄢˋ'],"reader's involvement; suspense in a movie, place etc",['ㄒㄩㄢˊ ㄋㄧㄢˋ'],
寺庙 [sì miào],<ruby>寺<rt>sì</rt></ruby><ruby>庙<rt>miào</rt></ruby>,寺庙,寺廟,sì miào,['ㄙˋ ㄇㄧㄠˋ'],temple; monastery,['ㄙˋ ㄇㄧㄠˋ'],
公认 [gōng rèn],<ruby>公<rt>gōng</rt></ruby><ruby>认<rt>rèn</rt></ruby>,公认,公認,gōng rèn,['ㄍㄨㄥ ㄖㄣˋ'],publicly know (to be); recognize; generally acknowledged,['ㄍㄨㄥ ㄖㄣˋ'],
阻挠 [zǔ náo],<ruby>阻<rt>zǔ</rt></ruby><ruby>挠<rt>náo</rt></ruby>,阻挠,阻撓,zǔ náo,['ㄗㄨˇ ㄋㄠˊ'],thwart; to obstruct (something); stand in the way,['ㄗㄨˇ ㄋㄠˊ'],
间隔 [jiàn gé],<ruby>间<rt>jiàn</rt></ruby><ruby>隔<rt>gé</rt></ruby>,间隔,間隔,jiàn gé,['ㄐㄧㄢˋ ㄍㄜˊ'],interval; intermission; gap; be separated,['ㄐㄧㄢˋ ㄍㄜˊ'],
补贴 [bǔ tiē],<ruby>补<rt>bǔ</rt></ruby><ruby>贴<rt>tiē</rt></ruby>,补贴,補貼,bǔ tiē,['ㄅㄨˇ ㄊㄧㄝ'],subsidy; allowance,['ㄅㄨˇ ㄊㄧㄝ'],
总而言之 [zǒng ér yán zhī],<ruby>总<rt>zǒng</rt></ruby><ruby>而<rt>ér</rt></ruby><ruby>言<rt>yán</rt></ruby><ruby>之<rt>zhī</rt></ruby>,总而言之,總而言之,zǒng ér yán zhī,['ㄗㄨㄥˇ ㄦˊ ㄧㄢˊ ㄓ'],in short; in a word,['ㄗㄨㄥˇ ㄦˊ ㄧㄢˊ ㄓ'],
告诫 [gào jiè],<ruby>告<rt>gào</rt></ruby><ruby>诫<rt>jiè</rt></ruby>,告诫,告誡,gào jiè,['ㄍㄠˋ ㄐㄧㄝˋ'],warn; admonish,['ㄍㄠˋ ㄐㄧㄝˋ'],
内涵 [nèi hán],<ruby>内<rt>nèi</rt></ruby><ruby>涵<rt>hán</rt></ruby>,内涵,內涵,nèi hán,['ㄋㄟˋ ㄏㄢˊ'],connotation,['ㄋㄟˋ ㄏㄢˊ'],
交涉 [jiāo shè],<ruby>交<rt>jiāo</rt></ruby><ruby>涉<rt>shè</rt></ruby>,交涉,交涉,jiāo shè,['ㄐㄧㄠ ㄕㄜˋ'],negotiate; discuss a matter with the opposing side,['ㄐㄧㄠ ㄕㄜˋ'],
课题 [kè tí],<ruby>课<rt>kè</rt></ruby><ruby>题<rt>tí</rt></ruby>,课题,課題,kè tí,['ㄎㄜˋ ㄊㄧˊ'],task; problem; issue; question for discussion,['ㄎㄜˋ ㄊㄧˊ'],
留恋 [liú liàn],<ruby>留<rt>liú</rt></ruby><ruby>恋<rt>liàn</rt></ruby>,留恋,留戀,liú liàn,['ㄌㄧㄡˊ ㄌㄧㄢˋ'],be reluctant to leave,['ㄌㄧㄡˊ ㄌㄧㄢˋ'],
牲畜 [shēng chù],<ruby>牲<rt>shēng</rt></ruby><ruby>畜<rt>chù</rt></ruby>,牲畜,牲畜,shēng chù,['ㄕㄥ ㄔㄨˋ'],livestock; domesticated animals,['ㄕㄥ ㄔㄨˋ'],
涮火锅 [shuàn huǒ guō],<ruby>涮<rt>shuàn</rt></ruby><ruby>火<rt>huǒ</rt></ruby><ruby>锅<rt>guō</rt></ruby>,涮火锅,涮火鍋,shuàn huǒ guō,['ㄕㄨㄢˋ ㄏㄨㄛˇ ㄍㄨㄛ'],"to instant-boil (mutton, beef, vegetables, etc.)",['ㄕㄨㄢˋ ㄏㄨㄛˇ ㄍㄨㄛ'],
沉闷 [chén mèn],<ruby>沉<rt>chén</rt></ruby><ruby>闷<rt>mèn</rt></ruby>,沉闷,沉悶,chén mèn,['ㄔㄣˊ ㄇㄣˋ'],oppressive (of weather); heavy; depressed; withdrawn,['ㄔㄣˊ ㄇㄣˋ'],
歪曲 [wāi qū],<ruby>歪<rt>wāi</rt></ruby><ruby>曲<rt>qū</rt></ruby>,歪曲,歪曲,wāi qū,['ㄨㄞ ㄑㄩ'],to distort; to misrepresent; to twist; crooked; askew; aslant,['ㄨㄞ ㄑㄩ'],
慢性 [màn xìng],<ruby>慢<rt>màn</rt></ruby><ruby>性<rt>xìng</rt></ruby>,慢性,慢性,màn xìng,['ㄇㄢˋ ㄒㄧㄥˋ'],chronic (disease); slow in taking effect,['ㄇㄢˋ ㄒㄧㄥˋ'],
保养 [bǎo yǎng],<ruby>保<rt>bǎo</rt></ruby><ruby>养<rt>yǎng</rt></ruby>,保养,保養,bǎo yǎng,['ㄅㄠˇ ㄧㄤˇ'],take good care of (or conserve) one's health; keep in good repair,['ㄅㄠˇ ㄧㄤˇ'],
调解 [tiáo jiě],<ruby>调<rt>tiáo</rt></ruby><ruby>解<rt>jiě</rt></ruby>,调解,調解,tiáo jiě,['ㄊㄧㄠˊ ㄐㄧㄝˇ'],mediation; bring together to an agreement,['ㄊㄧㄠˊ ㄐㄧㄝˇ'],
衰退 [shuāi tuì],<ruby>衰<rt>shuāi</rt></ruby><ruby>退<rt>tuì</rt></ruby>,衰退,衰退,shuāi tuì,['ㄕㄨㄞ ㄊㄨㄟˋ'],decline; fail; drop; falter,['ㄕㄨㄞ ㄊㄨㄟˋ'],
立体 [lì tǐ],<ruby>立<rt>lì</rt></ruby><ruby>体<rt>tǐ</rt></ruby>,立体,立體,lì tǐ,['ㄌㄧˋ ㄊㄧˇ'],solid; three dimensional,['ㄌㄧˋ ㄊㄧˇ'],
物资 [wù zī],<ruby>物<rt>wù</rt></ruby><ruby>资<rt>zī</rt></ruby>,物资,物資,wù zī,['ㄨˋ ㄗ'],goods and materials; commodity,['ㄨˋ ㄗ'],
沉思 [chén sī],<ruby>沉<rt>chén</rt></ruby><ruby>思<rt>sī</rt></ruby>,沉思,沉思,chén sī,['ㄔㄣˊ ㄙ'],ponder; contemplate; meditation,['ㄔㄣˊ ㄙ'],
档次 [dàng cì],<ruby>档<rt>dàng</rt></ruby><ruby>次<rt>cì</rt></ruby>,档次,檔次,dàng cì,['ㄉㄤˋ ㄘˋ'],grade; quality; class; level,['ㄉㄤˋ ㄘˋ'],
巴不得 [bā bù dé],<ruby>巴<rt>bā</rt></ruby><ruby>不<rt>bù</rt></ruby><ruby>得<rt>dé</rt></ruby>,巴不得,巴不得,bā bù dé,['ㄅㄚ ㄅㄨˋ ㄉㄜˊ'],eagerly look forward to; earnestly wish; be only too anxious to,['ㄅㄚ ㄅㄨˋ ㄉㄜˊ'],
半途而废 [bàn  tú  ér  fèi],<ruby>半<rt>bàn</rt></ruby><ruby>途<rt></rt></ruby><ruby>而<rt>tú</rt></ruby><ruby>废<rt></rt></ruby>,半途而废,半途而廢,bàn  tú  ér  fèi,['ㄅㄢˋ  ㄊㄨˊ  ㄦˊ  ㄈㄟˋ'],give up halfway; leave sth. unfinished,['ㄅㄢˋ  ㄊㄨˊ  ㄦˊ  ㄈㄟˋ'],
酝酿 [yùn niàng],<ruby>酝<rt>yùn</rt></ruby><ruby>酿<rt>niàng</rt></ruby>,酝酿,醞釀,yùn niàng,['ㄩㄣˋ ㄋㄧㄤˋ'],mull over (an issue); hold a preliminary round of exploratory discussions,['ㄩㄣˋ ㄋㄧㄤˋ'],
航天 [háng tiān],<ruby>航<rt>háng</rt></ruby><ruby>天<rt>tiān</rt></ruby>,航天,航天,háng tiān,['ㄏㄤˊ ㄊㄧㄢ'],space flight,['ㄏㄤˊ ㄊㄧㄢ'],
舆论 [yú lùn],<ruby>舆<rt>yú</rt></ruby><ruby>论<rt>lùn</rt></ruby>,舆论,輿論,yú lùn,['ㄩˊ ㄌㄨㄣˋ'],public opinion,['ㄩˊ ㄌㄨㄣˋ'],
水龙头 [shuǐ lóng tóu],<ruby>水<rt>shuǐ</rt></ruby><ruby>龙<rt>lóng</rt></ruby><ruby>头<rt>tóu</rt></ruby>,水龙头,水龍頭,shuǐ lóng tóu,['ㄕㄨㄟˇ ㄌㄨㄥˊ ㄊㄡˊ'],faucet; tap,['ㄕㄨㄟˇ ㄌㄨㄥˊ ㄊㄡˊ'],
对应 [duì yìng],<ruby>对<rt>duì</rt></ruby><ruby>应<rt>yìng</rt></ruby>,对应,對應,duì yìng,['ㄉㄨㄟˋ ㄧㄥˋ'],corresponding; counterpart,['ㄉㄨㄟˋ ㄧㄥˋ'],
变质 [biàn  zhì],<ruby>变<rt>biàn</rt></ruby><ruby>质<rt></rt></ruby>,变质,變質,biàn  zhì,['ㄅㄧㄢˋ  ㄓˋ'],go bad; deteriorate; metamorphism,['ㄅㄧㄢˋ  ㄓˋ'],
剥削 [bō xuē],<ruby>剥<rt>bō</rt></ruby><ruby>削<rt>xuē</rt></ruby>,剥削,剝削,bō xuē,['ㄅㄛ ㄒㄩㄝ'],to exploit,['ㄅㄛ ㄒㄩㄝ'],
争端 [zhēng duān],<ruby>争<rt>zhēng</rt></ruby><ruby>端<rt>duān</rt></ruby>,争端,爭端,zhēng duān,['ㄓㄥ ㄉㄨㄢ'],dispute; controversy; conflict,['ㄓㄥ ㄉㄨㄢ'],
主流 [zhǔ liú],<ruby>主<rt>zhǔ</rt></ruby><ruby>流<rt>liú</rt></ruby>,主流,主流,zhǔ liú,['ㄓㄨˇ ㄌㄧㄡˊ'],main stream (of a river); the essential point,['ㄓㄨˇ ㄌㄧㄡˊ'],
跟前 [gēn qián],<ruby>跟<rt>gēn</rt></ruby><ruby>前<rt>qián</rt></ruby>,跟前,跟前,gēn qián,['ㄍㄣ ㄑㄧㄢˊ'],in front of,['ㄍㄣ ㄑㄧㄢˊ'],
诬陷 [wū xiàn],<ruby>诬<rt>wū</rt></ruby><ruby>陷<rt>xiàn</rt></ruby>,诬陷,誣陷,wū xiàn,['ㄨ ㄒㄧㄢˋ'],entrap; to frame; plant false evidence against sb.,['ㄨ ㄒㄧㄢˋ'],
编织 [biān zhī],<ruby>编<rt>biān</rt></ruby><ruby>织<rt>zhī</rt></ruby>,编织,編織,biān zhī,['ㄅㄧㄢ ㄓ'],to weave; to knit; to plait; to braid; to crochet,['ㄅㄧㄢ ㄓ'],
桨 [jiǎng],<ruby>桨<rt>jiǎng</rt></ruby>,桨,槳,jiǎng,['ㄐㄧㄤˇ'],oar; paddle,['ㄐㄧㄤˇ'],
无理取闹 [wú lǐ qǔ nào],<ruby>无<rt>wú</rt></ruby><ruby>理<rt>lǐ</rt></ruby><ruby>取<rt>qǔ</rt></ruby><ruby>闹<rt>nào</rt></ruby>,无理取闹,無理取鬧,wú lǐ qǔ nào,['ㄨˊ ㄌㄧˇ ㄑㄩˇ ㄋㄠˋ'],to make trouble without reason (idiom); wilfully make trouble; to be deliberately provocative; deliberately awkward; pointless provocation,['ㄨˊ ㄌㄧˇ ㄑㄩˇ ㄋㄠˋ'],
愣 [lèng],<ruby>愣<rt>lèng</rt></ruby>,愣,愣,lèng,['ㄌㄥˋ'],dumbfounded; stupefied; distracted; (spoken) blunt; rash,['ㄌㄥˋ'],
咀嚼 [jǔ jué],<ruby>咀<rt>jǔ</rt></ruby><ruby>嚼<rt>jué</rt></ruby>,咀嚼,咀嚼,jǔ jué,['ㄐㄩˇ ㄐㄩㄝˊ'],to chew,['ㄐㄩˇ ㄐㄩㄝˊ'],
阻拦 [zǔ lán],<ruby>阻<rt>zǔ</rt></ruby><ruby>拦<rt>lán</rt></ruby>,阻拦,阻攔,zǔ lán,['ㄗㄨˇ ㄌㄢˊ'],to stop; obstruct; block off,['ㄗㄨˇ ㄌㄢˊ'],
趣味 [qù wèi],<ruby>趣<rt>qù</rt></ruby><ruby>味<rt>wèi</rt></ruby>,趣味,趣味,qù wèi,['ㄑㄩˋ ㄨㄟˋ'],fun; interest; delight; taste,['ㄑㄩˋ ㄨㄟˋ'],
考古 [kǎo gǔ],<ruby>考<rt>kǎo</rt></ruby><ruby>古<rt>gǔ</rt></ruby>,考古,考古,kǎo gǔ,['ㄎㄠˇ ㄍㄨˇ'],archaeology,['ㄎㄠˇ ㄍㄨˇ'],
敷衍 [fū yǎn],<ruby>敷<rt>fū</rt></ruby><ruby>衍<rt>yǎn</rt></ruby>,敷衍,敷衍,fū yǎn,['ㄈㄨ ㄧㄢˇ'],to elaborate (on a theme); to expound (the classics); to do sth. half-heartedly or just for show; barely enough to get by; perfunctory; apathetic; to skimp; to botch,['ㄈㄨ ㄧㄢˇ'],
捆绑 [kǔn bǎng],<ruby>捆<rt>kǔn</rt></ruby><ruby>绑<rt>bǎng</rt></ruby>,捆绑,捆綁,kǔn bǎng,['ㄎㄨㄣˇ ㄅㄤˇ'],tie up; bundled,['ㄎㄨㄣˇ ㄅㄤˇ'],
报销 [bào xiāo],<ruby>报<rt>bào</rt></ruby><ruby>销<rt>xiāo</rt></ruby>,报销,報銷,bào xiāo,['ㄅㄠˋ ㄒㄧㄠ'],submit an expense account; apply for reimbursement; write off,['ㄅㄠˋ ㄒㄧㄠ'],
截止 [jié zhǐ],<ruby>截<rt>jié</rt></ruby><ruby>止<rt>zhǐ</rt></ruby>,截止,截止,jié zhǐ,['ㄐㄧㄝˊ ㄓˇ'],end; close; stop; expiration,['ㄐㄧㄝˊ ㄓˇ'],
弥漫 [mí màn],<ruby>弥<rt>mí</rt></ruby><ruby>漫<rt>màn</rt></ruby>,弥漫,彌漫,mí màn,['ㄇㄧˊ ㄇㄢˋ'],fill the air; permeate; to suffuse,['ㄇㄧˊ ㄇㄢˋ'],
广阔 [guǎng kuò],<ruby>广<rt>guǎng</rt></ruby><ruby>阔<rt>kuò</rt></ruby>,广阔,廣闊,guǎng kuò,['ㄍㄨㄤˇ ㄎㄨㄛˋ'],wide; vast,['ㄍㄨㄤˇ ㄎㄨㄛˋ'],
容貌 [róng mào],<ruby>容<rt>róng</rt></ruby><ruby>貌<rt>mào</rt></ruby>,容貌,容貌,róng mào,['ㄖㄨㄥˊ ㄇㄠˋ'],facial features; looks; appearance,['ㄖㄨㄥˊ ㄇㄠˋ'],
容纳 [róng nà],<ruby>容<rt>róng</rt></ruby><ruby>纳<rt>nà</rt></ruby>,容纳,容納,róng nà,['ㄖㄨㄥˊ ㄋㄚˋ'],contain; accommodate; tolerate (different options),['ㄖㄨㄥˊ ㄋㄚˋ'],
天然气 [tiān rán qì],<ruby>天<rt>tiān</rt></ruby><ruby>然<rt>rán</rt></ruby><ruby>气<rt>qì</rt></ruby>,天然气,天然氣,tiān rán qì,['ㄊㄧㄢ ㄖㄢˊ ㄑㄧˋ'],natural gas,['ㄊㄧㄢ ㄖㄢˊ ㄑㄧˋ'],
租赁 [zū lìn],<ruby>租<rt>zū</rt></ruby><ruby>赁<rt>lìn</rt></ruby>,租赁,租賃,zū lìn,['ㄗㄨ ㄌㄧㄣˋ'],rent; lease,['ㄗㄨ ㄌㄧㄣˋ'],
破例 [pò lì],<ruby>破<rt>pò</rt></ruby><ruby>例<rt>lì</rt></ruby>,破例,破例,pò lì,['ㄆㄛˋ ㄌㄧˋ'],make an exception,['ㄆㄛˋ ㄌㄧˋ'],
生机 [shēng jī],<ruby>生<rt>shēng</rt></ruby><ruby>机<rt>jī</rt></ruby>,生机,生機,shēng jī,['ㄕㄥ ㄐㄧ'],reprieve from death; life force; vitality,['ㄕㄥ ㄐㄧ'],
名副其实 [míng  fù  qí  shí],<ruby>名<rt>míng</rt></ruby><ruby>副<rt></rt></ruby><ruby>其<rt>fù</rt></ruby><ruby>实<rt></rt></ruby>,名副其实,名副其實,míng  fù  qí  shí,['ㄇㄧㄥˊ  ㄈㄨˋ  ㄑㄧˊ  ㄕˊ'],not just in name only; but also in reality,['ㄇㄧㄥˊ  ㄈㄨˋ  ㄑㄧˊ  ㄕˊ'],
传授 [chuán shòu],<ruby>传<rt>chuán</rt></ruby><ruby>授<rt>shòu</rt></ruby>,传授,傳授,chuán shòu,['ㄔㄨㄢˊ ㄕㄡˋ'],impart; pass on; teach,['ㄔㄨㄢˊ ㄕㄡˋ'],
闲话 [xián huà],<ruby>闲<rt>xián</rt></ruby><ruby>话<rt>huà</rt></ruby>,闲话,閑話,xián huà,['ㄒㄧㄢˊ ㄏㄨㄚˋ'],gossip; digression,['ㄒㄧㄢˊ ㄏㄨㄚˋ'],
连同 [lián tóng],<ruby>连<rt>lián</rt></ruby><ruby>同<rt>tóng</rt></ruby>,连同,連同,lián tóng,['ㄌㄧㄢˊ ㄊㄨㄥˊ'],together with; along with,['ㄌㄧㄢˊ ㄊㄨㄥˊ'],
正宗 [zhèng zōng],<ruby>正<rt>zhèng</rt></ruby><ruby>宗<rt>zōng</rt></ruby>,正宗,正宗,zhèng zōng,['ㄓㄥˋ ㄗㄨㄥ'],"authentic, orthodox; old school",['ㄓㄥˋ ㄗㄨㄥ'],
拘束 [jū shù],<ruby>拘<rt>jū</rt></ruby><ruby>束<rt>shù</rt></ruby>,拘束,拘束,jū shù,['ㄐㄩ ㄕㄨˋ'],restrict; constrained; ill at ease; reticent,['ㄐㄩ ㄕㄨˋ'],
局限 [jú xiàn],<ruby>局<rt>jú</rt></ruby><ruby>限<rt>xiàn</rt></ruby>,局限,局限,jú xiàn,['ㄐㄩˊ ㄒㄧㄢˋ'],to limit; confine; restrict or confine sth.,['ㄐㄩˊ ㄒㄧㄢˋ'],
就业 [jiù yè],<ruby>就<rt>jiù</rt></ruby><ruby>业<rt>yè</rt></ruby>,就业,就業,jiù yè,['ㄐㄧㄡˋ ㄧㄝˋ'],employment; getting a job,['ㄐㄧㄡˋ ㄧㄝˋ'],
宗旨 [zōng zhǐ],<ruby>宗<rt>zōng</rt></ruby><ruby>旨<rt>zhǐ</rt></ruby>,宗旨,宗旨,zōng zhǐ,['ㄗㄨㄥ ㄓˇ'],purpose; objective; aim; goal,['ㄗㄨㄥ ㄓˇ'],
响应 [xiǎng yìng],<ruby>响<rt>xiǎng</rt></ruby><ruby>应<rt>yìng</rt></ruby>,响应,響應,xiǎng yìng,['ㄒㄧㄤˇ ㄧㄥˋ'],respond to; answer,['ㄒㄧㄤˇ ㄧㄥˋ'],
和睦 [hé mù],<ruby>和<rt>hé</rt></ruby><ruby>睦<rt>mù</rt></ruby>,和睦,和睦,hé mù,['ㄏㄜˊ ㄇㄨˋ'],peaceful relations; harmonious,['ㄏㄜˊ ㄇㄨˋ'],
候选 [hòu xuǎn],<ruby>候<rt>hòu</rt></ruby><ruby>选<rt>xuǎn</rt></ruby>,候选,候選,hòu xuǎn,['ㄏㄡˋ ㄒㄩㄢˇ'],candidate,['ㄏㄡˋ ㄒㄩㄢˇ'],
上游 [shàng yóu],<ruby>上<rt>shàng</rt></ruby><ruby>游<rt>yóu</rt></ruby>,上游,上游,shàng yóu,['ㄕㄤˋ ㄧㄡˊ'],upper reaches (of a river); advanced position,['ㄕㄤˋ ㄧㄡˊ'],
窍门 [qiào mén],<ruby>窍<rt>qiào</rt></ruby><ruby>门<rt>mén</rt></ruby>,窍门,竅門,qiào mén,['ㄑㄧㄠˋ ㄇㄣˊ'],special tricks,['ㄑㄧㄠˋ ㄇㄣˊ'],
晴朗 [qíng lǎng],<ruby>晴<rt>qíng</rt></ruby><ruby>朗<rt>lǎng</rt></ruby>,晴朗,晴朗,qíng lǎng,['ㄑㄧㄥˊ ㄌㄤˇ'],sunny and cloudless,['ㄑㄧㄥˊ ㄌㄤˇ'],
抱负 [bào fù],<ruby>抱<rt>bào</rt></ruby><ruby>负<rt>fù</rt></ruby>,抱负,抱負,bào fù,['ㄅㄠˋ ㄈㄨˋ'],aspiration; ambition,['ㄅㄠˋ ㄈㄨˋ'],
开朗 [kāi lǎng],<ruby>开<rt>kāi</rt></ruby><ruby>朗<rt>lǎng</rt></ruby>,开朗,開朗,kāi lǎng,['ㄎㄞ ㄌㄤˇ'],outgoing and cheerful; optimistic; carefree; spacious and well-lit,['ㄎㄞ ㄌㄤˇ'],
干劲 [gàn jìn],<ruby>干<rt>gàn</rt></ruby><ruby>劲<rt>jìn</rt></ruby>,干劲,干勁,gàn jìn,['ㄍㄢˋ ㄐㄧㄣˋ'],enthusiasm; energy; drive,['ㄍㄢˋ ㄐㄧㄣˋ'],
凝固 [níng gù],<ruby>凝<rt>níng</rt></ruby><ruby>固<rt>gù</rt></ruby>,凝固,凝固,níng gù,['ㄋㄧㄥˊ ㄍㄨˋ'],curdle; freeze; solidify; congeal,['ㄋㄧㄥˊ ㄍㄨˋ'],
停顿 [tíng dùn],<ruby>停<rt>tíng</rt></ruby><ruby>顿<rt>dùn</rt></ruby>,停顿,停頓,tíng dùn,['ㄊㄧㄥˊ ㄉㄨㄣˋ'],pause; halt,['ㄊㄧㄥˊ ㄉㄨㄣˋ'],
专程 [zhuān chéng],<ruby>专<rt>zhuān</rt></ruby><ruby>程<rt>chéng</rt></ruby>,专程,專程,zhuān chéng,['ㄓㄨㄢ ㄔㄥˊ'],special-purpose trip,['ㄓㄨㄢ ㄔㄥˊ'],
贪污 [tān wū],<ruby>贪<rt>tān</rt></ruby><ruby>污<rt>wū</rt></ruby>,贪污,貪污,tān wū,['ㄊㄢ ㄨ'],"(political, moral) corruption; embezzle",['ㄊㄢ ㄨ'],
缠绕 [chán rào],<ruby>缠<rt>chán</rt></ruby><ruby>绕<rt>rào</rt></ruby>,缠绕,纏繞,chán rào,['ㄔㄢˊ ㄖㄠˋ'],bind; wind; twirl; twist; intertwine,['ㄔㄢˊ ㄖㄠˋ'],
福气 [fú qì],<ruby>福<rt>fú</rt></ruby><ruby>气<rt>qì</rt></ruby>,福气,福氣,fú qì,['ㄈㄨˊ ㄑㄧˋ'],good fortune,['ㄈㄨˊ ㄑㄧˋ'],
溶解 [róng jiě],<ruby>溶<rt>róng</rt></ruby><ruby>解<rt>jiě</rt></ruby>,溶解,溶解,róng jiě,['ㄖㄨㄥˊ ㄐㄧㄝˇ'],dissolve; solution,['ㄖㄨㄥˊ ㄐㄧㄝˇ'],
更正 [gēng zhèng],<ruby>更<rt>gēng</rt></ruby><ruby>正<rt>zhèng</rt></ruby>,更正,更正,gēng zhèng,['ㄍㄥ ㄓㄥˋ'],correct; correction,['ㄍㄥ ㄓㄥˋ'],
日益 [rì yì],<ruby>日<rt>rì</rt></ruby><ruby>益<rt>yì</rt></ruby>,日益,日益,rì yì,['ㄖˋ ㄧˋ'],day by day; more and more; increasingly,['ㄖˋ ㄧˋ'],
传记 [zhuàn jì],<ruby>传<rt>zhuàn</rt></ruby><ruby>记<rt>jì</rt></ruby>,传记,傳記,zhuàn jì,['ㄓㄨㄢˋ ㄐㄧˋ'],biography,['ㄓㄨㄢˋ ㄐㄧˋ'],
缓和 [huǎn hé],<ruby>缓<rt>huǎn</rt></ruby><ruby>和<rt>hé</rt></ruby>,缓和,緩和,huǎn hé,['ㄏㄨㄢˇ ㄏㄜˊ'],alleviate; to moderate; to ease (tension),['ㄏㄨㄢˇ ㄏㄜˊ'],
秃 [tū],<ruby>秃<rt>tū</rt></ruby>,秃,禿,tū,['ㄊㄨ'],bald; blunt,['ㄊㄨ'],
盈利 [yíng lì],<ruby>盈<rt>yíng</rt></ruby><ruby>利<rt>lì</rt></ruby>,盈利,盈利,yíng lì,['ㄧㄥˊ ㄌㄧˋ'],profit; gain,['ㄧㄥˊ ㄌㄧˋ'],
对称 [duì chèn],<ruby>对<rt>duì</rt></ruby><ruby>称<rt>chèn</rt></ruby>,对称,對稱,duì chèn,['ㄉㄨㄟˋ ㄔㄣˋ'],symmetry,['ㄉㄨㄟˋ ㄔㄣˋ'],
